
429500000;9,77;-71,02;80,8
429750000;9,79;-69,29;79,08
430000000;9,81;-69,66;79,47
430250000;9,83;-70,14;79,96
430500000;9,84;-67,49;77,33
430750000;9,85;-66,67;76,52
431000000;9,86;-66,96;76,82
431250000;9,86;-66,3;76,16
431500000;9,89;-66,63;76,52
431750000;9,88;-67,09;76,97
432000000;9,9;-68,15;78,05
432250000;9,92;-64,58;74,5
432500000;9,94;-67,81;77,75
432750000;9,97;-67,74;77,71
433000000;9,98;-69,63;79,61
433250000;10;-65,47;75,47
433500000;10;-68,11;78,11
433750000;10,03;-68,85;78,88
434000000;10,06;-67,77;77,83
434250000;10,08;-67,45;77,53
434500000;10,09;-67,5;77,59
434750000;10,12;-67,51;77,62
435000000;10,14;-67,66;77,8
435250000;10,16;-67,52;77,69
435500000;10,18;-68,36;78,55
435750000;10,21;-67,45;77,66
436000000;10,24;-75,3;85,55
436250000;10,27;-67,45;77,72
436500000;10,3;-68,14;78,44
436750000;10,33;-74,24;84,57
437000000;10,35;-74,01;84,36
437250000;10,39;-71,27;81,66
437500000;10,42;-68,17;78,59
437750000;10,46;-71,28;81,74
438000000;10,49;-73,55;84,04
438250000;10,53;-72,47;83
438500000;10,56;-72,55;83,11
438750000;10,59;-71,52;82,11
439000000;10,62;-73,35;83,97
439250000;10,66;-75,22;85,89
439500000;10,7;-69,21;79,91
439750000;10,75;-69,51;80,26
440000000;10,79;-64,89;75,68
440250000;10,84;-67,31;78,15
